0,0.03064653788632961,0.0916536328095351,
0.5,0.02505092749084254,0.07827801445897098,
1,0.02043712927865104,0.06714145473731634,
1.5,0.01704150154406438,0.05859806682607176,
2,0.01415776007597717,0.0513136493451682,
2.5,0.01176752981788248,0.04506749429945702,
3,0.00989390879989103,0.03996481490665793,
3.5,0.008457780197811808,0.03565762909079346,
4,0.007230742797852416,0.03190727128888631,
