0,0.0007861405630052906,0.0007775742456661866,-0.0005841589771566591,-0.0002349332939014427,0,0,0
20,0.0002834888840140731,0.0006804039061357374,-0.000732809382223478,6.367054611880983e-005,0,0,0
40,-0.0004517061620429401,0.0004969835665534092,-0.0007921586612111935,0.0003534256510019144,0,0,0
60,6.435940012841956e-005,0.0002342316081808558,-0.0007751638192319212,0.0005835850047308907,0,0,0
80,0.0001298758243753239,-6.45595520428868e-005,-0.0006775805229660442,0.0007339428517768094,0,0,0
100,-0.0003204595168076093,-0.0003539703120324019,-0.0004942035854187089,0.0007942147307898739,0,0,0
120,-0.0006667659362747557,-0.0005838496880740979,-0.0002316287996773676,0.0007783003926344049,0,0,0
140,-0.0004597008084087232,-0.0007338579039802212,6.625102694631456e-005,0.0006822024912992526,0,0,0
160,-0.0001272449323071369,-0.0007938791541499239,0.0003562206047730127,0.000498449088003623,0,0,0
180,0.0003271118188448311,-0.0007773211546103406,0.0005861271650203293,0.0002352343056181102,0,0,0
200,0.0008281147029434253,-0.0006801095849720591,0.0007354912688327326,-6.329061787509172e-005,0,0,0
220,0.000284315726245913,-0.0004966152779744134,0.0007945939768953936,-0.0003520247801584008,0,0,0
240,4.714936751553503e-005,-0.0002338363207790692,0.0007776610225813868,-0.0005815209516662243,0,0,0
260,-0.0002454195555109309,6.488656418848052e-005,0.0006802103280476306,-0.0007315199325844085,0,0,0
280,0.0001055909907128159,0.0003543725727106109,0.0004963144565430089,-0.0007919105995469879,0,0,0
300,0.0001381185337451239,0.0005840676435887606,0.0002328143917323682,-0.0007759571320471568,0,0,0
320,-0.0002971126069619222,0.000733934518383619,-6.597817288504212e-005,-0.0006795136185350263,0,0,0
340,-0.0008044727372016443,0.0007940334319454694,-0.0003554899081572038,-0.0004974169779383752,0,0,0
360,3.809236531079043e-005,0.0007777762240181556,-0.0005851519086114887,-0.000234708199790962,0,0,0
