0,0.001296972424592849,0.0007772689483947257,-0.0006083823779500951,-0.0002257557936210379,-0.07071067811865484,-0.07071067811865474,0.1414213562373095
20,-0.0001644556524636955,0.0006865055365241299,-0.0007472455456603797,8.357943052672288e-005,-0.1083350440839404,-0.02455756079379457,0.132892604877735
40,0.002565492822023877,0.00049964743319047,-0.0007938846427245197,0.0003836666571462797,-0.132892604877735,0.02455756079379459,0.1083350440839404
60,0.001310702581310422,0.0002259677465943131,-0.000777514329691387,0.0006081986858846765,-0.1414213562373095,0.07071067811865478,0.07071067811865478
80,-9.059897441946013e-006,-8.346332412696997e-005,-0.0006863783742196505,0.0007470867326179662,-0.132892604877735,0.1083350440839404,0.02455756079379459
100,0.002536823230854858,-0.0003835601627028044,-0.0004989731616843425,0.0007940439605401761,-0.1083350440839404,0.132892604877735,-0.02455756079379457
120,0.0007104507678197306,-0.0006085132501376555,-0.0002257694343361758,0.0007774604308705949,-0.07071067811865474,0.1414213562373095,-0.07071067811865474
140,0.0005206271336856898,-0.0007473241709685375,8.39372680091138e-005,0.0006864026994184007,-0.02455756079379457,0.132892604877735,-0.1083350440839404
160,0.002203890116055411,-0.0007940284141386221,0.0003834362673777804,0.0004992218016229404,0.02455756079379459,0.1083350440839404,-0.132892604877735
180,0.0008923616665821717,-0.0007774328933850818,0.0006083183889657521,0.0002255802994753286,0.07071067811865478,0.07071067811865478,-0.1414213562373095
200,-0.0002580269560726498,-0.0006866861041092109,0.0007472976285036536,-8.375972130806187e-005,0.1083350440839404,0.02455756079379459,-0.132892604877735
220,0.002642940216902712,-0.000499577019601583,0.0007939077503122474,-0.000383901501881022,0.132892604877735,-0.02455756079379457,-0.1083350440839404
240,0.00119974181488855,-0.0002260573931542578,0.000777529433356601,-0.000608333604859911,0.1414213562373095,-0.07071067811865474,-0.07071067811865484
260,5.275826924221802e-005,8.340783105840417e-005,0.0006864351698146142,-0.0007471434375696038,0.132892604877735,-0.1083350440839404,-0.02455756079379457
280,0.002468490656057798,0.0003833661117776076,0.0004990830392720596,-0.0007940223509127557,0.1083350440839404,-0.132892604877735,0.02455756079379452
300,0.0008356428979396041,0.0006084270346776511,0.0002258762906939532,-0.0007775636552918911,0.07071067811865478,-0.1414213562373095,0.07071067811865478
320,0.0001825137213885448,0.0007472714400844154,-8.380436846304077e-005,-0.0006866209621147736,0.02455756079379459,-0.132892604877735,0.1083350440839404
340,0.002795765046138946,0.0007939706818184119,-0.0003827668397803763,-0.0004992374169086771,-0.02455756079379457,-0.1083350440839404,0.132892604877735
360,0.00133632826980861,0.0007774312572507054,-0.0006082529753009627,-0.000225604921880197,-0.07071067811865474,-0.07071067811865484,0.1414213562373095
